GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRFIS,G18USSDRAY,G18USSLSCH,G18GOVRRIC,G18GOVDKRI,G18SOSREVN,G18SOSDDAN,G18TRERMUR,G18ATGRPET,G18AUDRJAN,G18AUDDSKI
3115900011P,31,159,00011P,241.36629213483147,81.89213483146068,10.467415730337079,244.44494382022472,90.5123595505618,242.5977528089888,71.4247191011236,271.5370786516854,274,232.13033707865168,70.80898876404494
3115900012P,31,159,00012P,367,145,13,369,160,380,123,421,423,355,142
3115900013P,31,159,00013P,497.04114934583066,316.02495943927437,16.00314803738595,539.0439600934967,287.0255215888076,508.0428357944303,254.02248598132823,637.0541912150011,644.0534042056546,478.03856345797794,276.02518429908764
3115900014P,31,159,00014P,352.4405242317333,213.58922546258177,26.938257588951178,376.46856391217796,218.42094062477796,366.8424296250817,192.43410765334758,464.0179010762693,457.32063271632757,330.3293198003163,215.4594406649894
3115900015P,31,159,00015P,256,128,13,274,127,263,107,323,325,244.99999999999997,130
3115900016P,31,159,00016P,569,285,26,612,264,568,256,688,694,525,287
3115900017P,31,159,00017P,294.523595505618,123.19550561797753,16.152808988764043,292.5685393258427,147.32134831460672,293.5415730337079,121.04269662921348,369.9640449438202,366,275.3887640449438,127.03370786516854
3115900018P,31,159,00018P,147.11011235955056,49.9123595505618,6.379775280898876,148.98651685393259,55.166292134831465,147.86067415730338,43.53258426966292,165.49887640449438,167,141.4808988764045,43.157303370786515
3116100001P,31,161,00001P,296,60,14,270,95,302,59,315,311,293,60
3116100002P,31,161,00002P,281,33,11,229,86,271,41,281,274,271,41
3116100003P,31,161,00003P,137.4533866682015,8.095195065565436,11.033882989438544,122.43725191132599,32.14843976325458,146.46790794938943,4.098422016940535,139.51953917139102,137.50663136589063,136.43402495995088,9.132305006379081
3116100004P,31,161,00004P,179,42,8,148,81,178,44,201,193,176,44
3116100005P,31,161,00005P,280.54661333179854,58.904804934434566,20.966117010561454,270.562748088674,91.85156023674543,289.5320920506106,60.90157798305947,321.480460828609,313.4933686341094,268.5659750400491,81.86769499362093
3116100006P,31,161,00006P,240,53,15,227,76,242,57,270,263,224,68
3116100007P,31,161,00007P,112.5054229934924,12.718004338394794,6.848156182212581,107.61388286334056,21.52277657266811,116.41865509761388,13.696312364425163,115.44034707158352,112.5054229934924,107.61388286334056,15.6529284164859
3116100008P,31,161,00008P,143.4945770065076,7.281995661605206,4.151843817787419,138.38611713665944,14.477223427331888,147.58134490238612,7.303687635574837,145.55965292841648,142.4945770065076,138.38611713665944,11.347071583514099
3116300001P,31,163,00001P,101.2795918367347,45.26938775510204,3.048979591836735,112.31632653061224,37.28775510204082,92.24897959183673,43.2265306122449,113.3469387755102,116.35306122448979,92.13877551020408,39.28775510204082
3116300002P,31,163,00002P,158,115,10,171,112,144,115,195,197,135,122
3116300003P,31,163,00003P,131,48,8,149,43,114,50,132,140,104,52
3116300004P,31,163,00004P,209.55877406024578,44.545887555732776,8.078906731431472,215.68189727045348,47.463577047159895,204.7012868380034,37.46085837532171,221.03494399536015,222.04480733678906,186.71557617718491,47.415619675934316
3116300005P,31,163,00005P,160,67,9,177,60,153,63,181,183,145,65
3116300006P,31,163,00006P,113.16163410301954,50.184724689165186,7.872113676731794,123.00177619893428,46.248667850799286,120.04973357015986,42.31261101243339,146.61811722912967,147.60213143872113,114.14564831261102,43.296625222024865
3116500001P,31,165,00001P,277,43,11,269,62,277,50,273,273,262,45
3116500003P,31,165,00003P,169.9821647763024,25.997272259905078,9.99895086919426,171.98195495014127,33.99643295526048,170.98205986322185,29.99685260758278,177.9813254716578,180.98101073241608,166.98247951554413,31.99664278142163
3116700001P,31,167,00001P,487.8993745089934,111.91253258355181,27.487288704732023,501.64301886135945,125.65617693591783,491.8261300382409,113.87591034817552,541.8922630361457,545.8190185653931,465.3205302158207,132.52799911210084
3116700002P,31,167,00002P,110.51653449369941,33.26536203678417,11.310790675701375,112.6719298315501,43.42075737463486,104.56093316165675,44.28756137076284,123.12701617811283,124.17141484607016,96.26124215294472,47.4984550435602
3116700003P,31,167,00003P,68,15,6,71,18,67,18,73,74,68,16
3116700004P,31,167,00004P,201.87982503801663,34.97917760559694,4.997025372228134,203.87863518690787,43.973823275607586,186.88874892133222,43.973823275607586,201.87982503801663,201.87982503801663,178.89350832576721,47.97144357339009
3116700006P,31,167,00006P,118.10593220338983,11.483050847457626,5.11864406779661,119.16525423728814,17.54237288135593,109.12288135593221,17.491525423728813,118.33898305084746,116.35593220338983,105.00847457627118,19.572033898305087
3116700007P,31,167,00007P,231.24409200615122,48.9669431609542,6.993018095042229,230.22927292548658,48.9669431609542,218.19379241843842,47.95212408028958,235.22428585051676,239.2044796948823,205.2542083003358,53.94613959032577
3116700008P,31,167,00008P,197,36,8,192,49,174,42,194,193,179,43
3116700009P,31,167,00009P,29.75590799384878,1.0330568390458028,0.006981904957770078,28.7707270745134,1.0330568390458028,25.80620758156156,0.047875919710423404,28.775714149483235,27.79552030511769,28.74579169966422,0.05386040967422632
3116700010P,31,167,00010P,44.120174961983366,10.020822394403059,2.0029746277718656,45.121364813092114,9.026176724392418,38.11125107866777,14.026176724392418,40.120174961983366,42.120174961983366,38.106491674232785,12.02855642660991
3116700011P,31,167,00011P,45,6.999999999999999,1,42,11,38,8,39,42,36,12
3116700012P,31,167,00012P,55,11,3,50,20,47,11,47,49,44,14
3116700013P,31,167,00013P,46,10,3,45,14,41,8,46,47,43,10
3116700014P,31,167,00014P,55,4,1,57,4,51,6,54,52,50,6
3116700015P,31,167,00015P,82,9,0,83,11,74,8,80,80,73,14
3116700016P,31,167,00016P,44,19,1,46,18,43,19,59,59,42,21
3116900001P,31,169,00001P,235.03483125870375,59.01633465925417,3.0032429102931077,243.03939535467183,52.01633465925417,221.03567201322417,56.012971641172435,235.04155729486723,232.04155729486723,207.03363018081743,61.01309174896107
3116900002P,31,169,00002P,167.0559796437659,58.75318066157761,8.223918575063614,173.23918575063612,59.83460559796438,164.03562340966923,52.87531806615776,179.46310432569973,184.48346055979644,140.97455470737913,62.79389312977099
3116900004P,31,169,00004P,98.94402035623409,36.24681933842239,10.776081424936388,107.76081424936386,40.16539440203562,97.96437659033079,42.12468193384224,118.53689567430025,119.51653944020356,95.02544529262086,38.20610687022901
3116900007P,31,169,00007P,289,94,15,308,93,277,91,322,318,260,100
3116900008P,31,169,00008P,247,51.00000000000001,13,266,48,240,45,251,251,222,49
3116900013P,31,169,00013P,288.9067745807123,135.4873149757823,26.89821694372149,326.76352435335735,135.4873149757823,295.8803863809364,107.59286777488596,344.695668982505,344.695668982505,278.9444720089636,108.58909803206083
3116900014P,31,169,00014P,280.05839416058393,104.4963503649635,12.098540145985401,290.1970802919708,112.4963503649635,260.0839416058394,98.39416058394161,300.26277372262774,299.26277372262774,232.02189781021897,110.39781021897811
3117100001P,31,171,00001P,290.9555457137626,35.99450050067166,10.998319597427452,299.9541708389305,43.99327838970981,284.956462296984,28.99556984776328,281.9569205885947,280.95707335246493,270.9586009911672,36.99434773680143
3117300001P,31,173,00001P,72,13,4,69,22,65,21,78,74,57,23
3117300002P,31,173,00002P,106,27,5,109,32,96,29,110,109,86,33
3117300003P,31,173,00003P,55,8,0,55,9,48,9,58,59,45,10
3117300004P,31,173,00004P,368,76,3,366,88,325,80,375,376,317,80
3117300005P,31,173,00005P,37,3,1,40,2,36,2,35,33,35,179
3117300006P,31,173,00006P,92,40,5,100,40,87,39,103,103,88,39
3117300007P,31,173,00007P,33,186,5,33,193,27,191,62,60,24,182
3117300008P,31,173,00008P,150.42643391521196,151.356608478803,8.059850374064839,137.40399002493766,165.44638403990024,116.35910224438902,164.43890274314214,166.98753117206982,170.96508728179552,110.40399002493766,157.3715710723192
3117300009P,31,173,00009P,56.57356608478803,312.64339152119703,7.940149625935162,53.596009975062344,324.55361596009976,47.64089775561097,323.56109725685786,131.01246882793018,128.03491271820448,53.596009975062344,314.6284289276808
3117500001P,31,175,00001P,226.45737246680642,41.18634987188446,14.189494525972513,225.10295830421617,58.834847426042394,208.12636850687164,49.154670393664105,221.77801071511763,219.8088749126485,193.73282087118565,50.9454926624738
3117500003P,31,175,00003P,186,41,6,196,36,184,29,195,194,171,38
3117500004P,31,175,00004P,215.6484682739988,57.062471275636234,3.9844550592959522,235.0106436166487,45.541183204988535,211.58399893558428,52.06189888173666,226.4256875590459,227.5058163169444,201.64686557107996,44.477057302913785
3117500005P,31,175,00005P,199,52,8,203,55,195,50,214,218,188,47
3117500006P,31,175,00006P,223.36735172801792,56.08783721804856,6.887980009234033,223.36735172801792,61.9918200831063,211.55938599790247,46.24786577628566,231.23932888142826,238.12730889066228,195.8154316910818,56.08783721804856
3117500007P,31,175,00007P,159,70,4,180,54,159,57.00000000000001,179,185,142,66
3117500008P,31,175,00008P,178.52680753117681,41.663341634430736,6.9380704054975,181.51904635111714,43.63214928586276,156.73024655964159,54.53556494831358,176.55697284440816,176.55799987974478,147.80488186665255,58.489612816563856
3117700002P,31,177,00002P,251,77,10,242,95,237,77,269,273,223,94
3117700003P,31,177,00003P,444,85,12,432,116,445,77,485,484,377,151
3117700003W,31,177,00003W,385.56450277667994,184.9858775191962,25.240717618911876,397.6232919385089,202.19055750316582,370.32235399368534,195.0190549434809,467.06975712051894,468.01260525759403,344.03592266535514,220.2020168817157
3117700004P,31,177,00004P,300.0207009168393,94.76973570171883,7.007368772255263,282.3677613354681,117.40511544031173,277.5936042588041,96.42713424699586,307.1546688049789,308.00494060892436,268.0356740670747,107.88040924583963
3117700005W,31,177,00005W,383.67739686975074,177.93846673916306,22.991748709038333,395.69652076561704,191.8946570135289,365.8341337577156,180.97895078523047,435.64159325323914,429.73232285925604,338.6981693538651,197.05720405254854
3117700006P,31,177,00006P,617,210,25,589,265,590,211,707,706,539,285
3117700007P,31,177,00007P,432.9968617059434,128.02151436896312,17.00263544399544,437.99945051102463,146.02071824681747,418.99501739414177,129.02223998930342,463.0054658922951,467.0021325939343,405.98974151619905,144.02307776041147
3117700007W,31,177,00007W,354.0928850858861,145.99772541923645,15.752242723890106,368.59212370661095,146.36320658545287,342.6113827794485,141.5265527040114,413.5722673173964,411.6790722641317,318.4621062490443,164.6937869539732
3117700008W,31,177,00008W,477.3396608689153,158.4690372115427,23.190590811445276,467.67691469747973,193.25492342871064,445.452598503178,164.26668491440404,523.7208424918058,522.7545678746623,423.22828230887626,184.55845187441867
3117700009P,31,177,00009P,318.10432282830124,122.12054498671625,15.757489675705322,327.952753875617,129.01444671983734,316.13463661883804,127.04476051037418,352.5738314939066,354.5435177033698,287.57418658162214,143.78709329081107
3117700010P,31,177,00010P,444.087269096946,195.66268885971172,28.05263627371324,449.9734392098047,228.81712707555226,431.9436363490173,200.6799438906219,518.1371091203356,518.1453010452993,419.86677559653225,215.75924959731117
3117700012P,31,177,00012P,747.1163998507379,280.0344091937516,27.00456997104514,751.1177439598689,301.03924798662297,728.1126363451714,296.0346780155778,859.1244645055235,857.1255397928282,701.109141661431,317.0387103429706
3117700013P,31,177,00013P,430,230,24,436,244,425,232,499,498,397,242
3117700014P,31,177,00014P,600,256,27,600,279,585,269,719,712,559,276
3117700015P,31,177,00015P,277,92,11,279,97,257,98,307,307,254,112
3117900001P,31,179,00001P,162,30,7,153,43,157,34,176,176,149,34
3117900002P,31,179,00002P,204.34858218140016,18.124762681285205,1.0154166375172613,189.33445653880736,38.15732497556114,183.3236747525695,20.129419034990057,198.4027123388061,193.39761014269925,171.306424829692,33.14685949484969
3117900003P,31,179,00003P,252,21,11,246,35,244,31,255,256,232,38
3117900004P,31,179,00004P,322,44,4,309,62,296,57,323,323,276,64
3117900006P,31,179,00006P,225.6996520033332,40.00421683570758,10.092395592227671,227.51802274670817,47.292616378616835,217.4673866012255,47.06785789388976,231.14481596654124,232.07136811365754,208.3107751104859,57.221603454557815
3117900008P,31,179,00008P,167.6301973000207,55.54610088048024,5.951367951480025,157.71125071422068,70.4245207591803,155.72746139706067,64.47315280770027,190.4437744473608,186.4761958130408,145.8085148112606,73.40020473492031
3117900009P,31,179,00009P,226.36938576651102,106.06381723066492,14.01651880307743,231.37266358504593,112.07542520186739,223.35607403083966,108.07547236928662,279.37710274272865,281.3787475479235,208.34123540852153,119.09202654792847
3117900011P,31,179,00011P,236.95972611734965,75.27741756456278,8.926875187461448,227.0712935476325,96.06902441832634,219.1337240895956,77.27221555926033,266.65045981140577,262.69554925597174,207.24124407612464,90.15631366441988
3117900012P,31,179,00012P,244,135,14,226,165,220,143,308,313,208,151
3117900013P,31,179,00013P,346.9924566313852,198.98368480729928,28.997425828236164,328.9923128675853,252.98108826644798,327.991679128709,220.98188233487298,460.98113469315734,460.98052912670715,310.9918057639153,225.98299210332382
3118100001P,31,181,00001P,134.72571985883508,28.94874693246053,8.980214715261535,148.69619270090368,25.95476512660638,127.73947386145856,33.932947601214366,146.69876257841682,142.70938289072933,129.73373102972707,29.94385636391037
3118100002P,31,181,00002P,242,106,14,254,108,251,95,291,295,226,106
3118100004P,31,181,00004P,258.2742801411649,82.05125306753946,12.019785284738465,281.3038072990963,76.04523487339362,243.26052613854145,72.06705239878563,272.30123742158315,273.29061710927067,241.26626897027293,74.05614363608963
3118100005P,31,181,00005P,196,61,10,213,54,186,58,214,215,184,59
3118100007P,31,181,00007P,166,40,4,182,26.999999999999996,159,33,176,178,159,33
3118300001P,31,183,00001P,240,40,7,226,47,212,32,231,230,192,47
3118300002P,31,183,00002P,103,20,4,93,33,93,18,102,104,86,24
3118500001P,31,185,00001P,348.00905429533543,92.00517936385712,13.000613850531215,342.0098216084994,108.00502590122431,341.00978324284125,90.0046038789841,371.0122002793079,373.01216191364966,328.0091310266518,90.00510263254071
3118500001W,31,185,00001W,299.4842997226653,99.82745804279283,13.975843340034146,291.4985919444037,120.79069253196911,305.47376722111386,89.84484192139409,334.424595784996,342.4106965416835,297.4870376989449,85.85243995745304
3118500002P,31,185,00002P,201,43,13,207,51,199,49,217,220,180,57
3118500003W,31,185,00003W,235.9909457046646,134.9948206361429,15.999386149468785,255.99017839150056,130.99497409877569,254.99021675715878,119.99539612101589,317.9877997206921,316.98783808635034,237.99086897334817,132.9948973674593
3118500004P,31,185,00004P,328.5157002773347,93.17254195720717,13.024156659965856,333.5014080555963,99.20930746803089,329.52623277888614,87.15515807860591,378.575404215004,383.5893034583165,308.5129623010551,101.14756004254696
3118500004W,31,185,00004W,206.67330201073415,85.12364339072937,7.017389269313129,209.66429930265807,89.1500353681186,211.6722595293312,73.10729660281918,240.68296757566281,242.67522051627162,196.617793591304,82.18500371902003
3118500005P,31,185,00005P,570,145,21,576,160,584,124,635,635,555,131
3118500005W,31,185,00005W,438.07419317053865,188.60141801647336,18.959930911708962,443.0636486736199,204.56767562633354,458.03201518286386,160.66046719921803,506.92867911306064,509.9223524149094,434.08262876807356,170.63937820538064
3118500006P,31,185,00006P,178.25308751442975,44.27522019295092,5.0227274743885255,177.2726780425251,50.28258576878671,179.29632098043763,38.232522130426474,188.38904864704048,187.40311590611785,165.30013650861963,55.17591483883815
3118500006W,31,185,00006W,331,150,25,352,150,363,121,402,399,349,132
3118500007P,31,185,00007P,253,75,12,266,77,272,55,305,305,257,71
3118500012P,31,185,00012P,268.9994173042975,129.99971839984636,21.999952344589385,288.9993739811969,136.99970323676118,274.99940430736734,131.99971406753633,320.99930466423604,317.99931116270113,257.9994411320028,136.99970323676118
