GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SSCRJAC,G18SSCRANG,G18SSCDEAR,G18SACRHEA,G18SACDARR,G18SACRGRI,G18SACRRAY,G18SACDHAM,G18SACRKIT,G18SACDCOL,G18SACLMON
37183001-28,37,183,001-28,238.22842189705406,112.52324548648006,2327.960326013128,311.9727220163646,2346.8626428597645,253.24743472819742,119.48285400468521,2291.964888866719,266.05291328978166,2306.997844377955,104.5614399341925
37183001-29,37,183,001-29,716,148,949,788,1011,681,188,927,775,981,50
37183001-30,37,183,001-30,358,83,560,423,581,342,112,541,392,571,36
37183001-31,37,183,001-31,226,86,1536,285,1561,209,125,1520,241,1481,137
37183001-32,37,183,001-32,272.09163987138265,132.13569131832799,1151.8260450160772,375.316077170418,1172.4218649517684,288.12668810289387,126.62636655948553,1125.3003215434085,337.9491961414791,1115.1601286173634,98.94405144694534
37183001-33,37,183,001-33,314.67289719626166,93.55140186915888,735.1817237798546,372.31568016614744,764.4755970924195,302.3883696780893,104.89096573208722,729.5119418483904,350.5815160955348,756.9158878504674,30.238836967808933
37183001-34,37,183,001-34,32,12,747,35,753,23,25,734,28,725,29
37183001-35,37,183,001-35,21,18,1185,33,1188,28,29,1168,34,1175,19
37183001-36,37,183,001-36,715,191,882,844,933,725,181,871,796,915,68
37183001-37,37,183,001-37,423,161,781,542,810,447,148,762,495,786,76
37183001-38,37,183,001-38,298.8072093965168,116.32725799918995,1031.5083029566626,399.67638720129605,1038.7314702308627,292.98339408667476,137.40947752126368,1010.0854597002835,372.1360874848117,1002.2616443904415,70.23329283110571
37183001-39,37,183,001-39,363,152,1154,482,1182,371,147,1146,429,1148,94
37183001-40,37,183,001-40,75.89476113547195,41.94184168012924,2135.039464574198,109.84768059081468,2143.0283867989847,71.9003000230787,63.91137779829217,2118.063004846527,92.87122086314332,2117.0643895684284,45.936302792522504
37183001-41,37,183,001-41,227,87,1053,283,1072,209,113,1024,260,1019,69
37183001-42,37,183,001-42,911,164,962,1050,983,887,211,933,1010,961.0000000000001,61
37183001-43,37,183,001-43,315,109,1019,409,1029,304,142,982,373,985,81
37183001-44,37,183,001-44,576,195,1552,733,1577,548,259,1516,688,1538,88
37183001-45,37,183,001-45,382,111.99999999999999,709,473,727,342,149,705,424,717,64
37183001-46,37,183,001-46,131.40951368588892,76.07919213393569,1197.5062450172734,187.72787669412702,1213.3149083178314,148.20621844273185,63.23465320223226,1191.577996279564,169.9431304809992,1172.8052086101516,63.23465320223226
37183001-47,37,183,001-47,650,148,813,747,857,622,179,792,695,815,82
37183001-48,37,183,001-48,282.32811059907834,95.89831029185868,1306.9711213517664,352.4543778801843,1326.395084485407,269.0116743471582,118.78433179723503,1282.76866359447,311.39754224270354,1293.863594470046,71.43010752688171
37183001-49,37,183,001-49,261.3820833294589,115.80537500071752,1221.5638683646791,348.97176657838145,1242.9537025114728,236.24844302352238,154.56610391325844,1195.371351033872,296.52211479645683,1186.6623060699005,111.69979355026143
37183001-50,37,183,001-50,65.1984397854705,48.947830326669916,1738.783520234032,96.94880546075086,1753.8954168698197,71.13920039005363,50.12554851292053,1733.5860555826425,82.69210141394441,1724.5070697220867,44.651633349585566
37183001-51,37,183,001-51,276,78,483,349,489,261,101,471,325,484,28
37183002-01,37,183,002-01,979,228,1154,1140,1214,920,290,1146,1074,1173,126
37183002-02,37,183,002-02,1856,375,1853,2135,1930,1767,482,1808,2016,1870,187
37183002-03,37,183,002-03,1034.0548768275585,250.77668736230723,959.1323853394753,1249.7320248347687,984.2094932906068,1017.9819747646704,286.90006008411774,932.0482675746044,1189.563789305027,953.1337873022231,95.24814740636891
37183002-04,37,183,002-04,823,194,733,986,762,779,249,716,921,730,95
37183002-05,37,183,002-05,342,71,363,387,384,320,93,366,376,369,34
37183002-06,37,183,002-06,988,182,799,1114,850,911,246,796,1083,833,50
37183003-00,37,183,003-00,1196.8845666417792,348.66919424042703,1547.832984030809,1444.5396703802776,1629.8867778377962,1132.0217214670895,398.57172985514063,1531.8042048028426,1385.3200261427387,1522.7754030610656,165.31300305046275
37183004-01,37,183,004-01,392,161,966,527,989,382,182,943,494,962,57
37183004-02,37,183,004-02,477.112012987013,160.26988636363637,1085.9959415584415,604.8287337662338,1115.4155844155844,438.61607142857144,225.03287337662337,1063.4809253246754,569.7987012987013,1076.3092532467533,83.19358766233766
37183004-03,37,183,004-03,334.7162275024011,114.88204472376498,834.354789744018,424.24466739048734,850.976539858855,335.29519981626095,128.89025452039922,819.5776725685889,386.06085104606007,815.6108092871759,82.2229600785067
37183004-04,37,183,004-04,303,94,704,376,719,297,113,690,357,682,62
37183004-05,37,183,004-05,677.3815836731245,235.34994260522961,1536.1715188135129,836.1953499672533,1591.933260093381,612.6102859879295,308.09269783590025,1516.3454390523877,762.6965471587828,1553.9470418805765,128.3891118951542
37183004-06,37,183,004-06,650,189,1316,777,1353,615,235,1284,743,1292,113
37183004-07,37,183,004-07,946,212,995,1094,1043,942,231,975,1060,1017,69
37183004-08,37,183,004-08,363,133,1180,461,1209,348,158,1167,423,1162,90
37183004-09,37,183,004-09,564.9690242643262,169.26071244192048,916.0185854414042,702.9401135776974,946.3082085699535,550.526071244192,196.74341765616933,892.9674754775425,660.5482705214249,923.0980898296334,67.61899845121322
37183004-10,37,183,004-10,613.7463144143001,173.39192037375483,1171.232857276037,744.8632192868902,1206.3115992509386,555.5233703129702,249.71352346009772,1160.9785301830045,690.461615925249,1172.2073972621597,101.70295720302052
37183004-11,37,183,004-11,228,77,690,272,728,199,105,695,249,696,53
37183004-12,37,183,004-12,645,175,1178,785,1205,626,203,1153,730,1156,107
37183004-13,37,183,004-13,960,329,1855,1212,1933,917,389,1822,1140,1855,149
37183004-14,37,183,004-14,387.8094245204337,108.07589658048373,766.2873227689741,466.62260216847375,790.5062552126773,374.4466221851543,141.5512927439533,749.2247706422019,438.28482068390326,753.2935779816513,77.63177648040033
37183004-15,37,183,004-15,463,129,1131,556,1162,436,166,1109,497,1123,92
37183004-16,37,183,004-16,413,125,1013,510,1041,400,161,986,460,1012,84
37183004-17,37,183,004-17,330,91,874,398,889,308,145,839,357,861,78
37183004-18,37,183,004-18,488.6538461538462,113.52564102564104,1116.5,559.7307692307693,1155,440.2820512820513,167.82051282051282,1109.5897435897436,523.2051282051282,1117.4871794871794,83.91025641025641
37183004-19,37,183,004-19,393,115,795.0000000000001,461,838,354,151,796,418,792,87
37183004-20,37,183,004-20,505,151,1317,631,1339,465,238,1264,573,1283,119
37183004-21,37,183,004-21,196,84,772,253,792,201,83,764,228,766,62
37183005-01,37,183,005-01,768,256,1626,989,1647,751,317,1567,904,1594,136
37183005-03,37,183,005-03,873.8430225019902,222.07664141334072,1415.1391028818161,1044.9739755150952,1466.0141978234162,796.1761634753581,306.8567007395684,1405.9784324697714,975.9618671136202,1428.9929268937644,109.09870171158092
37183005-05,37,183,005-05,964.2188317927166,337.8082300944316,2821.459139152841,1242.134244075627,2863.2953158093874,936.1884312991725,404.36938101363205,2767.791833488964,1139.5268265532836,2804.7332770730845,182.01215191676266
37183005-06,37,183,005-06,1068,251,2006,1257,2060,1002,330,1978,1178,2002,140
37183005-07,37,183,005-07,697.0222671379386,244.00739304184523,2781.0698378417164,892.0280319503298,2815.0713780587676,691.0219590945284,292.0082731658744,2732.068913711486,817.0255676030481,2731.0687816928817,174.0051047193693
37183005-08,37,183,005-08,355.98433750678504,140.99379659678846,1420.9374820144424,458.97980594273685,1449.9362061371862,346.9847334686921,178.99212475762505,1381.9391978493734,421.9814337861328,1389.9388458832336,105.99533644864947
37183006-04,37,183,006-04,662,304,1466,930,1492,709,275,1432,862,1433,138
37183006-05,37,183,006-05,1074,244,957,1260,1013,1052,289,927,1185,983,106
37183006-06,37,183,006-06,1233,328,2015,1514,2052,1214,402,1946,1409,1962,192
37183006-07,37,183,006-07,784,238,1255,997,1265,834,214,1216,933,1235,105
37183006-08,37,183,006-08,482.5392456521126,152.4901318837913,904.7086802958,588.9687384579018,946.6789820994229,435.9083386161167,191.57892864481832,900.7983772565432,525.7662828366398,908.869969156156,99.7671605397572
37183006-09,37,183,006-09,1350.6103923205342,391.9225792988314,1729.7635642737896,1673.7746243739566,1792.6283388981635,1305.4263355592655,460.6809265442404,1678.6859348914859,1538.2224540901502,1739.5861853088481,174.84265442404006
37183006-10,37,183,006-10,837.7074237248862,261.98150923951295,932.0214974888214,1069.2767796632384,960.47022352599015,863.8621133657053,253.35056208730327,904.7026924184565,992.9521177248172,916.4306323239302,114.50789409976379
37183007-01,37,183,007-01,315,93,756,378,782,294,121,748,346,764,56
37183007-02,37,183,007-02,396.1387283236994,110.95953757225433,704.2080924855492,474.47398843930637,722.6473988439307,382.7919075144508,130.60693641618496,689.9075144508671,449.5491329479769,702.0693641618496,47.641618497109825
37183007-03,37,183,007-03,415,96,642,461,679,360,138,642,421,676,44
37183007-04,37,183,007-04,650,187,1872,782,1923,607,232,1858,702,1860,141
37183007-05,37,183,007-05,396,117,791,506,793,379,149,763,451,800,50
37183007-06,37,183,007-06,1013,249,1416,1172,1486,930,308,1418,1111,1442,96
37183007-07,37,183,007-07,1025,235,1744,1165,1825,925,348,1704,1096,1765,131
37183007-09,37,183,007-09,799.6939848828958,224.81007457745045,1608.7502979737783,944.9154134966802,1675.0119738020267,770.4762782235031,265.08804606289175,1575.0674171850324,884.8490967886037,1607.759143792361,127.10721274438298
37183007-10,37,183,007-10,753.5956554653038,237.26763426254874,2160.8013713914675,922.4465712888787,2203.4818701102677,716.9482723752835,294.9354654897345,2113.090094429899,817.2392849145389,2155.722864866917,169.88193364724734
37183007-11,37,183,007-11,323,91,540,386,568,321,95,530,371,549,30.999999999999996
37183007-12,37,183,007-12,438.17371475953564,130.99087893864012,1112.5,532.2657545605307,1142.9415422885572,425.25912106135985,154.97512437810946,1094.0505804311774,499.9792703150912,1120.80223880597,58.115671641791046
37183007-13,37,183,007-13,469,124,952,556,981,445,150,927,532,947,62
37183008-02,37,183,008-02,936.9575349559814,221.60590367685137,1688.10978767478,1076.3381667529777,1753.3117555670638,838.7244950802693,332.8389435525634,1654.0787156913516,1012.0973588814086,1679.9854997410669,140.58259968928016
37183008-03,37,183,008-03,995.0510106709993,309.02583291111665,2023.0657507076824,1248.0747026048514,2078.067101598808,937.0554124500427,401.0226391446726,1986.0633231848833,1125.0739817867463,2023.0648030326809,184.00342767248577
37183008-04,37,183,008-04,563.4725014194968,136.10676994457813,660.7447721800546,665.4648738319778,690.8316779649964,521.5783872824504,185.06734576510385,652.6347353078716,611.3483571180399,671.7125616197319,77.25394924337905
37183008-05,37,183,008-05,602,152,860,714,886,560,233,815,679,846,77
37183008-06,37,183,008-06,250.04246504401866,77.39409632314863,1035.89021232522,298.6618332470223,1061.6882444329362,220.2755049197307,107.16105644743656,1031.9212843086484,267.9026411185914,1020.0145002589333,74.41740031071983
37183008-07,37,183,008-07,834,195,900,992,924,770,255,886,933,896,98
37183008-08,37,183,008-08,1098.2076295450358,305.41848243160865,1748.47892849057,1337.9734957606966,1811.9701942452666,1052.8447752758434,389.1597499317252,1710.8435968303654,1227.3230019471814,1744.2912650320297,193.4322442816456
37183008-09,37,183,008-09,343.8612716763006,125.04046242774567,853.7919075144508,442.52601156069363,872.3526011560693,329.2080924855491,152.39306358381504,841.0924855491329,403.4508670520231,847.9306358381502,69.35838150289017
37183008-10,37,183,008-10,541,151,1133,629,1187,485,209,1124,608,1142,73
37183008-11,37,183,008-11,679,247,1647,869,1699,653,291,1635,807,1657,130
37183009-01,37,183,009-01,572,204,604,759,616,597,193,581,732,599,43
37183009-02,37,183,009-02,552.8022216413417,204.15929480619948,1138.24446847621,735.906436027078,1148.3170898916298,576.0143493983899,185.98363179776334,1113.2911468684897,689.0177077502586,1117.3514942496352,76.87250152688404
37183009-03,37,183,009-03,838.9220355978943,226.62822762597142,832.9581348708949,1035.7307595888694,854.8257708698922,896.573075958887,179.91100526447732,816.0604161443971,1007.8992228628729,829.9761845073954,54.6690899974931
37183010-01,37,183,010-01,483.9978070589773,96.99969839380607,289.0011204317784,583.9973633726407,282.00127105534705,479.99773745500136,107.99978235206207,276.0011297464433,556.997465541371,285.0010681938918,23.000101743201032
37183010-02,37,183,010-02,827,234,1141,1034,1155,832,243,1120,983,1134,79
37183010-03,37,183,010-03,580.0160417996299,148.0041469186327,906.0270016056418,702.0198233397851,925.0272961332901,555.0158050196098,192.00471666177404,879.0265038838179,665.018762900252,885.0267079413685,75.00169791312804
37183010-04,37,183,010-04,1455.9861511413928,396.9961546875612,2804.97187796258,1796.9828132875741,2851.971432811363,1416.986457525389,474.99550098616385,2749.9723663697387,1697.9837715583772,2764.9722238647396,188.99820034367093
37183011-01,37,183,011-01,823.6626064827738,254.03141896268252,2018.5878365032713,985.712635896457,2092.2990481689385,780.8212603587706,315.97119097382034,1990.334546887324,902.7674613533917,2023.8232814110509,164.64023895653827
37183011-02,37,183,011-02,909,237,1808,1072,1875,876,305,1782,1025,1813,131
37183012-01,37,183,012-01,1735.4938576625786,468.28993276339276,1528.9684417830347,2123.365397016584,1587.2407747619222,1755.9422098695156,476.4147306025908,1469.3858815681945,2024.2697994526097,1520.95202861131,166.5586580433396
37183012-02,37,183,012-02,956.6249303905391,343.2755667604695,1455.1575746678955,1276.1583989325686,1470.9859565336549,1025.872804140106,309.6396620704811,1409.6527482971671,1168.3306956571114,1435.3729728543397,154.321641910055
37183012-04,37,183,012-04,1358.3501868400713,457.7481258284159,976.0659602805483,1783.3310932490995,1003.8684494848773,1439.7717623670346,424.9809064090282,938.3340106461019,1695.9518414640656,983.0165825816306,130.075931634539
37183012-05,37,183,012-05,2051,548,2295,2504,2376,1982,653,2235,2376,2299,204
37183012-06,37,183,012-06,1024.61309157261,321.56473244286593,1117.487377650829,1317.2170251308703,1141.454935348434,1043.587408083214,342.53634542827024,1067.554965780819,1239.3224626136541,1093.5198199532242,121.835084962825
37183012-07,37,183,012-07,778,221,745,961,773,797,223,717,903,756,85
37183012-08,37,183,012-08,869,306,1497,1137,1525,902,290,1464,1064,1471,122
37183012-09,37,183,012-09,1302.093549603923,394.60392304790645,1284.2021878536402,1661.908713692946,1300.1056205205582,1291.159939645417,449.27197284043757,1227.5462089777443,1572.4519049415314,1274.2625424368161,121.26367408525084
37183013-01,37,183,013-01,348.99271086976876,144.4356445540529,2183.37537223003,483.3942246414403,2188.0603529236528,361.8416450384409,165.27371594715035,2147.1274430281123,435.05397449021723,2135.2916434383014,101.32969515560667
37183013-02,37,183,013-02,494,172,774,628,807,486,186,757,586,775,78
37183013-05,37,183,013-05,210,74,808,269,820,219,71,795,246,791,48
37183013-06,37,183,013-06,675.4704861111111,196.18159722222222,1264.4510416666667,831.4041666666667,1296.4510416666667,648.3878472222221,250.67743055555556,1224.83125,776.4125,1262.542013888889,96.94201388888888
37183013-07,37,183,013-07,311,122,1070,407,1101,298,139,1065,375,1082,52
37183013-08,37,183,013-08,196.52951388888889,73.81840277777778,1170.5489583333333,264.59583333333336,1170.5489583333333,194.61215277777777,85.32256944444445,1156.16875,241.5875,1149.457986111111,45.05798611111111
37183013-09,37,183,013-09,374.7873546923731,172.9018996314148,2123.7950099234477,519.7051318400908,2144.7831017862204,400.77261128437766,178.89849730649277,2085.816557981287,484.7249787354692,2085.816557981287,100.94272753047916
37183013-10,37,183,013-10,1415.2126453076269,340.0981003685852,2265.2049900765523,1670.2948681599091,2331.2168982137796,1373.2273887156223,408.10150269350726,2216.183442018713,1561.2750212645308,2268.183442018713,183.05727246952085
37183013-11,37,183,013-11,875,209,1091,1039,1129,834,263,1066,987,1099,88
37183014-01,37,183,014-01,264.64265932718087,101.45896480156514,223.23599479097408,362.3448005216957,225.8009847507839,256.38298161570646,111.14137462027882,216.50100785920878,341.55764998268467,216.98738899867584,31.721734555744103
37183014-02,37,183,014-02,2175.9451231724415,553.2233126376927,1518.8676146605246,2658.2679751652313,1573.7905067093932,2124.0180252353293,641.0999399158823,1458.9517324253954,2538.436210694973,1519.866212697777,176.7518525936311
37183015-01,37,183,015-01,1224.1909270824997,381.7581698476449,1118.6402186233317,1572.4096194758295,1142.3151438852012,1264.6355910715267,384.71753550537863,1071.2903680995928,1502.3712989094658,1110.7485768693753,119.36108152859184
37183015-02,37,183,015-02,1311.9661016949153,480.1525423728814,1620.1525423728815,1744.7796610169491,1637.542372881356,1384.4237288135594,419.2881355932203,1584.406779661017,1626.915254237288,1606.6271186440677,164.23728813559322
37183015-03,37,183,015-03,1428.1553636525402,482.7145140966948,1218.279487958325,1877.889382997287,1250.260573778396,1507.1086692708402,445.7363836172379,1178.3031306832365,1769.9532183545477,1204.287762912044,168.90010948724932
