GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREICAS,G16PRENROC,G16PREONON,G16USSDCOR,G16USSRHEC,G16USSIJON,G16USSNSAW,G16USSNGUM,G16USSNWIL,G16USSONON
32031006107,32,031,006107,36.67605633802817,55.83802816901409,4,0,0,2.119718309859155,31.316901408450704,55.07746478873239,4,2.23943661971831,0,0,6
32031006108,32,031,006108,485,302,52,9,2,31,491,281,19,19,7,6,46
32031006109,32,031,006109,332,187,20,4,3,14,333,163,8,10,5,10,21
32031006110,32,031,006110,345,250,32,5,0,20,350,243,11,5,4,5,29
32031006111,32,031,006111,330,246,15,5,1,18,312,238,16,7,5,4,29
32031006113,32,031,006113,284,106,16,2,3,20,273,110,3,10,6,4,21
32031006114,32,031,006114,481,292,41,3,1,20,453,274,16,21,8,13,45
32031006115,32,031,006115,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006202,32,031,006202,622.348011373945,376.3507537955983,53.04942298664924,4.620932873378157,7.885543907675854,38.523095517269965,605.443724705729,385.41796126754485,18.88924885033749,12.087383219026734,9.21031735590545,9.856929884594818,46.14957206743287
32031006203,32,031,006203,262,96.99999999999999,20,5,1,7,255,86,8,7,7,9,14
32031006205,32,031,006205,540.3914949911934,195.43693843950447,27.281357762416476,5.281357762416477,3,26.281357762416476,496.95421051602636,205.59286515225503,7.4220366436247165,13,7.140678881208238,10,50.28135776241648
32031006206,32,031,006206,104.91065536826825,30.686107802330152,7.249619311518151,1.0188391933221246,0.037678386644249225,5.178972336560184,97.82587899831869,26.737915583965997,4.0847763699495605,6.056517579966374,3.0423881849747803,0.04709798330531153,10.216650723204433
32031006207,32,031,006207,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006208,32,031,006208,259,182,15,2,1,22,270,164,9,10,4,2,13
32031006209,32,031,006209,207,107,16,1,3,14,210,101,4,4,5,2,19
32031006210,32,031,006210,395,246,30,2,0,23,400,226,6.999999999999999,13,4,1,40
32031006211,32,031,006211,509,325,43,6,6,34,507,328,14,7,8,7,45
32031006212,32,031,006212,126.27450980392156,115.29411764705883,8.23529411764706,1.8300653594771241,0,12.810457516339868,129.01960784313727,111.63398692810458,5.490196078431373,3.6601307189542482,1.8300653594771241,1.8300653594771241,8.23529411764706
32031006213,32,031,006213,275,190,25,2,3,18,272,181,5,11,7,3,24
32031006214,32,031,006214,245.4181509537951,252.94788144067036,29.35347238008625,1.078466786123397,4.000023609049585,23.549503593359628,252.5358452307178,254.79111313177066,14.235423967419777,9.156992594870756,4.07852580874736,2.078537613272152,14.353224485065608
32031006216,32,031,006216,308,257,41,2,0,19,291,274,12,8,3,5,29
32031006217,32,031,006217,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006218,32,031,006218,8.492836676217765,7.971346704871061,0.8939828080229226,0.07449856733524356,0,0.1489971346704871,8.194842406876791,7.74785100286533,0.1489971346704871,0.4469914040114613,0.07449856733524356,0.22349570200573066,0.2979942693409742
32031006300,32,031,006300,303,321,32,5,1,22,306,317,13,9,6,6,23
32031006301,32,031,006301,40.787564766839374,58.87738683025328,2.9844559585492227,0.49740932642487046,0,2.9844559585492227,38.30051813471503,66.33852672662634,0,0.49740932642487046,0,0,1.4922279792746114
32031006302,32,031,006302,299,242,41,5,8,17,285,243.99999999999997,9,21,4,7,38
32031006303,32,031,006303,19.98844672657253,14.84207280699889,0,0,0,1.7381258023106547,19.98844672657253,12.23488410353291,0,1.7381258023106547,0,0,1.7381258023106547
32031006306,32,031,006306,405,323,28,6,2,21,387,315,8,13,7,8,38
32031006307,32,031,006307,583,415,51,6,3,46,595,421,15,13,11,4,36
32031006308,32,031,006308,390,556,22,1,1,31,397,550.0000000000001,15.000000000000002,8,4,1,21
32031006310,32,031,006310,254,288.00000000000006,33,5.000000000000001,0,19,263,283,10.000000000000002,10.000000000000002,5.000000000000001,4,18.000000000000004
32031006311,32,031,006311,352,306,24,4,1,26,347,309,10,12,3,2,25
32031006313,32,031,006313,439.99999999999994,452,31,4,1,31,434,471,4,6,5,2,34
32031006314,32,031,006314,231,263,21,2,1,18,240,251,5,3,6,0,26
32031006317,32,031,006317,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006318,32,031,006318,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006319,32,031,006319,261.7133073403152,356.4554006785655,29.07925637114613,0.9380405281014882,0.9380405281014882,22.512972674435716,275.7839152618375,362.0836438471744,3.7521621124059528,1.8760810562029764,4.690202640507441,0.9380405281014882,18.760810562029764
32031006320,32,031,006320,382,476,47,8,1,26,369,500.99999999999994,13,9,6,5,26.999999999999996
32031006400,32,031,006400,274.2037972944929,379.26466190436213,46.12159702164668,3.16413614950927,0.02735602491821163,32.42251329574701,303.2858653692476,396.1400547017449,3.300916274100328,3.218848199345693,7.082068074754636,5.082068074754635,12.601832548200656
32031006403,32,031,006403,537.2866926596847,606.5445993214345,29.920743628853863,2.0619594718985117,5.061959471898512,30.48702732556428,499.21608473816246,641.9163561528255,11.247837887594047,12.123918943797023,4.309797359492559,5.061959471898512,31.239189437970236
32031006405,32,031,006405,288,377,42,3,1,30,299,386,11,11,5,2,26
32031006411,32,031,006411,362.796202705507,542.7353380956379,39.87840297835332,5.83586385049073,0.9726439750817883,50.57748670425299,365.7141346307524,573.8599452982551,10.699083725899673,7.781151800654307,2.917931925245365,2.917931925245365,21.398167451799345
32031006413,32,031,006413,392.16452472608825,673.3832691738229,43.37989339650577,1.1020728457210542,0,40.27591057151318,397.88254367782054,657.6189961504293,19.416582765768432,10.807654723127035,2.2041456914421085,8.124400355344982,43.16681966242227
32031006414,32,031,006414,0,5.2552583799329084e-5,0,0,0,5.2552583799329084e-5,0,1.0510516759865817e-4,0,0,0,0,0
32031006415,32,031,006415,271.7899874606833,482.62707332172806,27.97838106212916,1.998455790152083,0,19.98455790152083,271.7899874606833,505.60931490847696,5.995367370456249,3.996911580304166,4.9961394753802075,0,11.990734740912497
32031006416,32,031,006416,477,613,38,3,0,43,433,644,15,10,8,4,49
32031006418,32,031,006418,379.74599574099415,657.6019306360274,56.59745358810841,6.666669563289388,2.2216553680335234,38.411311502772186,376.9177101070892,690.1961067633181,9.04618154762528,12.159450238379016,4.75299977558938,4.443006130895065,35.27936102242728
32031006422,32,031,006422,356.6442831215971,548.1597096188748,23.833030852994554,2.5535390199637025,2.5535390199637025,41.70780399274047,345.57894736842104,571.9927404718693,5.9582577132486385,8.511796733212341,6.809437386569873,0,28.94010889292196
32031006423,32,031,006423,293.9516044768142,538.2130827932436,27.87666640225384,4.579201495403908,0,25.98653336096678,297.7671866153248,538.5408186548025,4.325633329659737,3.1263923725386986,1.8902639888404529,1.1996337997812168,28.82061986869353
32031006425,32,031,006425,583.9772201090021,919.3618399937624,71.24174082178676,8.238497767554554,0.22480561200277435,59.36433869654519,578.2370775393907,947.0428373833513,17.365469129919187,21.605449075565776,12.623886646347358,5.648269160232809,47.53281183868109
32031006427,32,031,006427,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006500,32,031,006500,540.9936137520873,567.9932950299179,44.99946879638434,2.9999645864256226,1.9999763909504151,40.99951601448351,544.9935665339881,575.9932005937195,10.999870150227283,10.999870150227283,7.9999055638016605,8.999893759276867,23.99971669140498
32031006501,32,031,006501,492.98589894242065,547.0117508813161,69.46180963572267,9.647473560517039,0.9647473560517039,38.589894242068155,505.52761457109284,556.6592244418332,24.118683901292595,9.647473560517039,10.612220916568743,5.788484136310223,40.51938895417156
32031006503,32,031,006503,4.1297066725559946,6.567854550691698,0.08059762532383516,0.06583765528385131,3.0122387836701745e-4,0.06975356570262253,4.069592270961116,6.372148928110346,0.13107286281096858,0.004518358175505262,0.06613887916221832,0.06644010304058534,0.20233254790542618
32031006508,32,031,006508,247,250,33,2,1,21,251,260,4,2,4,4,21
32031006511,32,031,006511,308,232,36,7,1,22,307,232,12,10,5,4,28
32031006513,32,031,006513,342,250.00000000000003,45,5,2,25,339,261,10,16,7,8,26
32031006514,32,031,006514,414,379,42,10,1,22,426,364,11,15,5,5,32
32031006516,32,031,006516,467.01410105757935,535.9882491186839,44.53819036427732,2.3525264394829613,1.035252643948296,34.410105757931845,470.47238542890716,535.3407755581668,11.881316098707403,11.352526439482961,9.387779083431257,9.211515863689776,30.480611045828436
32031006519,32,031,006519,518,564,52,7,3,54,521,577,12,16,6,1,50
32031006520,32,031,006520,181.068,176.328,19.908,3.7920000000000003,0.9480000000000001,16.116,173.484,188.65200000000002,5.688000000000001,5.688000000000001,3.7920000000000003,2.8440000000000003,13.272
32031006521,32,031,006521,131,154,18,2,0,8,133,164,3,1,3,1,4
32031006522,32,031,006522,190,270,16,1,2,15.000000000000002,191,279,3,4,0,1,15.000000000000002
32031006523,32,031,006523,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006524,32,031,006524,510,522,57,9,2,26,474,536,13,13,12,2,52
32031006525,32,031,006525,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006526,32,031,006526,226,171,26,4,0,19,238,157,11,4,7,6,20
32031006527,32,031,006527,8.93145869947276,18.281195079086114,1.181019332161687,0.0492091388400703,0.0984182776801406,0.984182776801406,9.22671353251318,17.54305799648506,0.5659050966608085,0.2460456942003515,0.2460456942003515,0.22144112478031633,1.131810193321617
32031006528,32,031,006528,6.703676922273598,6.292047637572587,0.7056502023445892,0.05880418352871577,0,0.11760836705743154,6.468460188158735,6.1156350869864395,0.11760836705743154,0.3528251011722946,0.05880418352871577,0.1764125505861473,0.23521673411486307
32031006529,32,031,006529,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006530,32,031,006530,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006531,32,031,006531,5.245285792573133,5.944657231582885,0.6993714390097511,0,0,0.34968571950487554,5.594971512078009,4.895600073068258,0.6993714390097511,0.34968571950487554,0,0,0.6993714390097511
32031007100,32,031,007100,0,2.6369863013698627,0,0,0,0.7534246575342465,0,3.3904109589041096,0,0,0,0,0
32031007300,32,031,007300,107,8,4,2,2,2,92,14,2,3,0,0,15
32031007302,32,031,007302,0,0,0,0,0,0,0,0,0,0,0,0,0
32031007304,32,031,007304,176,130,14,2,3,9,171,109,5,12,7,6,19
32031007306,32,031,007306,38,27,5,1,0,0,39,21,3,0,3,0,3
32031007307,32,031,007307,11,14.000000000000002,0,0,0,0,9,12,2,1,0,0,0
32031007308,32,031,007308,0,0,0,0,0,0,0,0,0,0,0,0,0
32031007309,32,031,007309,6,4,1,0,0,1,5,5,0,0,1,0,1
32031007312,32,031,007312,272.6896551724138,232.31034482758622,19.30651340996169,5.0919540229885065,0.06130268199233716,19.367816091954023,263.65900383141764,209.15708812260536,12.306513409961687,15.183908045977013,8.030651340996169,4.061302681992338,26.367816091954026
32031007313,32,031,007313,91,66,4,1,1,8,79,54.00000000000001,6,4,3,4,20
32031007314,32,031,007314,243.52096342551292,216.5700267618198,20.213202497769846,2.887600356824264,2.887600356824264,17.325602140945584,258.921498661909,199.2444246208742,7.700267618198037,5.775200713648528,2.887600356824264,6.737734165923282,16.36306868867083
32031007315,32,031,007315,0,1,0,0,0,0,0,1,0,0,0,0,0
32031007316,32,031,007316,397,304,35,8,2,13,378,274,20,28,10,8,33
32031007317,32,031,007317,0,2,0,0,0,0,1,1,0,0,0,0,0
32031007318,32,031,007318,42.99999999999999,40.99999999999999,4,1,0,1,42.99999999999999,37,1,1,1,0,7
32031007319,32,031,007319,146.38759373239253,97.00184673937548,25.052075972778795,1.4967725909039071,0.39733689538066747,6.739006337839715,142.72251779235867,110.05256797492113,3.8243175973192804,2.4523514066586647,1.8829194485751999,1.7982048997722533,11.51470801110618
32031007321,32,031,007321,56.519019257420815,25.765767436741516,5.660746842683775,0.4422458470846699,0.17689833883386796,3.1841700990096236,55.01538337733294,29.569081721669676,1.2382883718370759,0.7960425247524059,0.08844916941693398,0.7075933553354719,3.891763454345095
32031007400,32,031,007400,168.24463519313304,258.56347027972004,18.437768240343345,2.304721030042918,2.304721030042918,14.597554343016327,175.92703862660943,240.12668985878784,13.060085836909872,7.682403433476395,3.8412017167381975,0.7682403433476395,19.974248927038627
32031007402,32,031,007402,358,370,41,1,1,23,361,359,17,13,4,11,24.000000000000004
32031007403,32,031,007403,0,3,0,0,0,0,0,3,0,0,0,0,0
32031007404,32,031,007404,15.931999999999999,38.672,3.0919999999999996,0.208,0.052,3.884,16.516000000000002,43.348,0.312,0.312,0.208,0.156,0.728
32031007406,32,031,007406,0,7,0,0,0,0,0,7,0,0,0,0,0
32031007407,32,031,007407,221,606,34,5,1,28,231,589,11,14,10,5,28
32031007408,32,031,007408,119,360,11,1,0,21,132,354,7,2,5,1,4
32031007410,32,031,007410,260.28558711706836,525.3270645644491,53.983733910568176,4.998493880608165,0.9996987761216329,17.994577970189393,274.2813699827712,516.3297755793543,7.9975902089730635,14.995481641824494,5.998192656729798,6.99789143285143,30.99066205977062
32031007412,32,031,007412,223.34903585143638,155.83578090722565,11.949018882864536,2.987254720716134,3.9830062942881783,11.554634051889302,207.4170106742837,157.13221585209612,2.987254720716134,12.94477045643658,2.987254720716134,3.9830062942881783,20.910783045012938
32031007413,32,031,007413,0,0.9773146063599999,0,0,0,0.9773146063599999,0,1.9546292127199998,0,0,0,0,0
32031007414,32,031,007414,354.0685413005273,724.7188049209138,46.81898066783831,1.9507908611599296,3.9015817223198592,39.015817223198596,365.7732864674868,695.456942003515,22.434094903339194,9.753954305799649,9.753954305799649,8.778558875219684,44.86818980667839
32031007415,32,031,007415,351,679,46,5,1,30.999999999999996,382,639,15,12,7,7,44
32031007416,32,031,007416,245.72638436482086,515.6530944625407,39.0928338762215,1.8615635179153094,0,23.269543973941367,257.82654723127035,510.99918566775244,14.892508143322475,2.792345276872964,3.7231270358306188,5.584690553745928,23.269543973941367
32031007417,32,031,007417,153,408,22,5,0,13,154,412,7,3,3,0,18
32031007418,32,031,007418,305,782,38,2,1,23,323,759,17,7,16,2,22
32031007424,32,031,007424,45.13468068425391,40.93929345127446,2.109822793149147,1.011462137411442,0,2.475943011728382,43.02485789110476,38.087967148329746,2.022924274822884,1.2814207650273224,0.8284020281218246,1.743702574569912,4.681927395840884
32031007425,32,031,007425,221,471.99999999999994,57,9,2,30,242,478,17,10,6,2,26.999999999999996
32031007426,32,031,007426,0,0,0,0,0,0,0,0,0,0,0,0,0
32031007428,32,031,007428,0,4,0,0,0,0,0,4,0,0,0,0,0
32031007430,32,031,007430,245,589,26,6,3,24.999999999999996,257,582,6,8,3,2,27.999999999999996
32031007431,32,031,007431,12,50,2,0,0,3,12,51,0,1,0,0,3
32031007433,32,031,007433,69.21243523316062,133.3056994818653,6.015544041450777,2.5025906735751295,0,7.015544041450777,66.69948186528498,143.84455958549222,3,1.5025906735751295,0,0,2.5077720207253886
32031007500,32,031,007500,79.47216677890066,96.09277408531587,6.991248386384982,0.5081185403180054,0.0825142123100748,5.874873646559034,78.42978717320207,92.2945399906285,2.23318973394072,3.623146123495453,3.1327146236954144,1.8281756667235296,4.949584266574687
32031007501,32,031,007501,130.0683062162211,128.85963860851209,11.10348590547514,1.3401509969504675,2.2205318789584063,5.362002698188668,123.98180468949315,125.30041802073487,4.135776986056161,10.641109102993578,2.1056529279676286,1.225589934683962,10.33785681896827
32031007502,32,031,007502,457,391,37,6,1,32,439,384,19,11,11,6,42
32031007503,32,031,007503,1.159090909090909,1.3136363636363635,0.15454545454545454,0,0,0.07727272727272727,1.2363636363636363,1.0818181818181818,0.15454545454545454,0.07727272727272727,0,0,0.15454545454545454
32031007504,32,031,007504,450.6671420385187,406.00033555660144,30.370401440426054,10.111120432127816,3.0740802880852116,26.44448172851127,452.63010189447607,394.81513483638844,10.370401440426058,13.222240864255635,6.0370401440426065,8.074080288085213,35.44448172851127
32031007505,32,031,007505,125.0569958925158,88.2755265123641,8.173659862255935,2.45209795867678,1.6347319724511868,9.80839183470712,124.23962990629019,84.18869658123613,8.173659862255935,4.90419591735356,0.8173659862255934,1.6347319724511868,9.80839183470712
32031007506,32,031,007506,136.9328344706376,284.8602760885527,14.992646109923827,1.9990194813231768,0,11.99411688793906,142.92989291460714,280.86223712590635,3.9980389626463535,6.996568184631118,1.9990194813231768,1.9990194813231768,10.994607147277472
32031007507,32,031,007507,85.89582771987814,118.85585463564533,11.985464333006252,3.9951547776687506,0,4.993943472085938,88.8921938031297,114.86069985797658,4.993943472085938,7.990309555337501,0.9987886944171877,0.9987886944171877,5.992732166503126
32031007508,32,031,007508,39.050599201065246,21.055925432756325,6.0026631158455395,2,0,3.0026631158455395,44.0479360852197,16.03728362183755,6,1.007989347536618,0,1,3.015978695073236
32031007509,32,031,007509,2,6,1,0,0,1,6,2,0,0,0,1,1
32031007512,32,031,007512,12.48577581651951,29.653717564233837,1.0404813180432926,1.0404813180432926,0,1.0404813180432926,14.566738452606096,26.532273610103964,1.5607219770649388,0,0.5202406590216463,0,1.0404813180432926
